TIMESTAMP,HOURS_FROM_ZERO,INTERVAL,WIND_SPEED,WIND_SPEED_AT_HEIGHT,WIND_SPEED_ROUNDED,POWER_OUTPUT_kW,ENERGY_GENERATED_INTERVAL_kWh,TOTAL_ENERGY_kWh,,,,,,
2025-01-01 00:55:00,0.92,0.92,2.1,3.005856178,3.00,0,0,0,,,,,,
2025-01-01 01:15:00,1.25,0.33,2.6,3.721536221,3.50,1,0.333333333,0.333333333,,,,,,
2025-01-01 01:35:00,1.58,0.33,2.6,3.721536221,3.50,1,0.333333333,0.666666667,,,,,,
2025-01-01 01:55:00,1.92,0.33,2.6,3.721536221,3.50,1,0.333333333,1,,,,,,
2025-01-01 02:15:00,2.25,0.33,2.6,3.721536221,3.50,1,0.333333333,1.333333333,,,,,,
2025-01-01 02:35:00,2.58,0.33,2.1,3.005856178,3.00,0,0,1.333333333,,,,,,
2025-01-01 02:55:00,2.92,0.33,2.1,3.005856178,3.00,0,0,1.333333333,,,,,,
2025-01-01 03:15:00,3.25,0.33,2.6,3.721536221,3.50,1,0.333333333,1.666666667,,,,,,
2025-01-01 03:35:00,3.58,0.33,3.1,4.437216263,4.50,24,8.000000001,9.666666667,,,,,,
2025-01-01 03:55:00,3.92,0.33,3.1,4.437216263,4.50,24,8.000000001,17.66666667,,,,,,
2025-01-01 04:15:00,4.25,0.33,2.6,3.721536221,3.50,1,0.333333333,18,,,,,,
2025-01-01 04:35:00,4.58,0.33,2.6,3.721536221,3.50,1,0.333333333,18.33333333,,,,,,
2025-01-01 04:55:00,4.92,0.33,2.6,3.721536221,3.50,1,0.333333333,18.66666667,,,,,,
2025-01-01 05:15:00,5.25,0.33,2.6,3.721536221,3.50,1,0.333333333,19,,,,,,
2025-01-01 05:35:00,5.58,0.33,2.1,3.005856178,3.00,0,0,19,,,,,,
2025-01-01 05:55:00,5.92,0.33,2.6,3.721536221,3.50,1,0.333333333,19.33333334,,,,,,
2025-01-01 06:15:00,6.25,0.33,2.6,3.721536221,3.50,1,0.333333333,19.66666667,,,,,,
2025-01-01 06:35:00,6.58,0.33,2.6,3.721536221,3.50,1,0.333333333,20,,,,,,
2025-01-01 06:55:00,6.92,0.33,2.6,3.721536221,3.50,1,0.333333333,20.33333334,,,,,,
2025-01-01 07:15:00,7.25,0.33,2.6,3.721536221,3.50,1,0.333333333,20.66666667,,,,,,
2025-01-01 07:35:00,7.58,0.33,2.1,3.005856178,3.00,0,0,20.66666667,,,,,,
2025-01-01 07:55:00,7.92,0.33,2.6,3.721536221,3.50,1,0.333333333,21,,,,,,
2025-01-01 08:15:00,8.25,0.33,2.6,3.721536221,3.50,1,0.333333333,21.33333334,,,,,,
2025-01-01 08:35:00,8.58,0.33,2.6,3.721536221,3.50,1,0.333333333,21.66666667,,,,,,
2025-01-01 09:35:00,9.58,1.00,3.6,5.152896306,5.00,54,54,75.66666667,,,,,,
2025-01-01 09:55:00,9.92,0.33,3.6,5.152896306,5.00,54,18,93.66666667,,,,,,
2025-01-01 10:15:00,10.25,0.33,3.1,4.437216263,4.50,24,8.000000001,101.6666667,,,,,,
2025-01-01 10:35:00,10.58,0.33,3.1,4.437216263,4.50,24,7.999999997,109.6666667,,,,,,
2025-01-01 10:55:00,10.92,0.33,3.1,4.437216263,4.50,24,8.000000001,117.6666667,,,,,,
2025-01-01 11:15:00,11.25,0.33,4.1,5.868576348,6.00,140,46.66666667,164.3333333,,,,,,
2025-01-01 11:35:00,11.58,0.33,3.6,5.152896306,5.00,54,18,182.3333333,,,,,,
2025-01-01 11:55:00,11.92,0.33,4.1,5.868576348,6.00,140,46.66666667,229,,,,,,
2025-01-01 12:15:00,12.25,0.33,3.6,5.152896306,5.00,54,17.99999999,247,,,,,,
2025-01-01 12:35:00,12.58,0.33,3.6,5.152896306,5.00,54,18,265,,,,,,
2025-01-01 12:55:00,12.92,0.33,3.6,5.152896306,5.00,54,18,283,,,,,,
2025-01-01 13:15:00,13.25,0.33,3.6,5.152896306,5.00,54,18,301,,,,,,
2025-01-01 13:35:00,13.58,0.33,3.6,5.152896306,5.00,54,17.99999999,319,,,,,,
2025-01-01 13:55:00,13.92,0.33,3.1,4.437216263,4.50,24,8.000000001,327,,,,,,
2025-01-01 14:15:00,14.25,0.33,2.6,3.721536221,3.50,1,0.333333333,327.3333333,,,,,,
2025-01-01 14:35:00,14.58,0.33,2.6,3.721536221,3.50,1,0.333333333,327.6666667,,,,,,
2025-01-01 14:55:00,14.92,0.33,3.1,4.437216263,4.50,24,8.000000001,335.6666667,,,,,,
2025-01-01 15:15:00,15.25,0.33,4.1,5.868576348,6.00,140,46.66666665,382.3333333,,,,,,
2025-01-01 15:35:00,15.58,0.33,4.6,6.58425639,6.50,194,64.66666667,447,,,,,,
2025-01-01 15:55:00,15.92,0.33,3.6,5.152896306,5.00,54,18,465,,,,,,
2025-01-01 16:15:00,16.25,0.33,4.1,5.868576348,6.00,140,46.66666667,511.6666667,,,,,,
2025-01-01 16:35:00,16.58,0.33,5.1,7.299936433,7.50,321,107,618.6666666,,,,,,
2025-01-01 16:55:00,16.92,0.33,4.6,6.58425639,6.50,194,64.66666667,683.3333333,,,,,,
2025-01-01 17:15:00,17.25,0.33,4.6,6.58425639,6.50,194,64.66666667,748,,,,,,
2025-01-01 17:35:00,17.58,0.33,4.1,5.868576348,6.00,140,46.66666667,794.6666666,,,,,,
2025-01-01 17:55:00,17.92,0.33,4.1,5.868576348,6.00,140,46.66666667,841.3333333,,,,,,
2025-01-01 18:15:00,18.25,0.33,3.1,4.437216263,4.50,24,7.999999997,849.3333333,,,,,,
2025-01-01 18:35:00,18.58,0.33,2.6,3.721536221,3.50,1,0.333333333,849.6666666,,,,,,
2025-01-01 18:55:00,18.92,0.33,2.6,3.721536221,3.50,1,0.333333333,850,,,,,,
2025-01-01 19:15:00,19.25,0.33,2.1,3.005856178,3.00,0,0,850,,,,,,
2025-01-01 19:35:00,19.58,0.33,4.1,5.868576348,6.00,140,46.66666665,896.6666666,,,,,,
2025-01-01 19:55:00,19.92,0.33,1.5,2.147040127,2.00,0,0,896.6666666,,,,,,
2025-01-01 20:15:00,20.25,0.33,2.6,3.721536221,3.50,1,0.333333333,897,,,,,,
2025-01-01 20:35:00,20.58,0.33,2.1,3.005856178,3.00,0,0,897,,,,,,
2025-01-01 20:55:00,20.92,0.33,3.1,4.437216263,4.50,24,8.000000001,905,,,,,,
2025-01-01 21:15:00,21.25,0.33,2.6,3.721536221,3.50,1,0.333333333,905.3333333,,,,,,
2025-01-01 21:35:00,21.58,0.33,2.1,3.005856178,3.00,0,0,905.3333333,,,,,,
2025-01-01 21:55:00,21.92,0.33,3.1,4.437216263,4.50,24,8.000000001,913.3333333,,,,,,
2025-01-01 22:15:00,22.25,0.33,3.1,4.437216263,4.50,24,8.000000001,921.3333333,,,,,,
2025-01-01 22:35:00,22.58,0.33,2.6,3.721536221,3.50,1,0.333333333,921.6666666,,,,,,
2025-01-01 22:55:00,22.92,0.33,3.1,4.437216263,4.50,24,8.000000001,929.6666666,,,,,,
2025-01-01 23:15:00,23.25,0.33,2.6,3.721536221,3.50,1,0.333333333,930,,,,,,
2025-01-01 23:35:00,23.58,0.33,2.1,3.005856178,3.00,0,0,930,,,,,,
2025-01-01 23:55:00,23.92,0.33,2.6,3.721536221,3.50,1,0.333333333,930.3333333,,,,,,
2025-01-02 02:55:00,26.92,3.00,3.1,4.437216263,4.50,24,72,1002.333333,,,,,,
2025-01-02 03:15:00,27.25,0.33,2.6,3.721536221,3.50,1,0.333333333,1002.666667,,,,,,
2025-01-02 03:35:00,27.58,0.33,3.1,4.437216263,4.50,24,8.000000001,1010.666667,,,,,,
2025-01-02 03:55:00,27.92,0.33,3.6,5.152896306,5.00,54,18,1028.666667,,,,,,
2025-01-02 04:15:00,28.25,0.33,2.6,3.721536221,3.50,1,0.333333333,1029,,,,,,
2025-01-02 04:35:00,28.58,0.33,3.6,5.152896306,5.00,54,17.99999999,1047,,,,,,
2025-01-02 04:55:00,28.92,0.33,4.1,5.868576348,6.00,140,46.66666667,1093.666667,,,,,,
2025-01-02 05:15:00,29.25,0.33,3.6,5.152896306,5.00,54,18,1111.666667,,,,,,
2025-01-02 05:35:00,29.58,0.33,4.6,6.58425639,6.50,194,64.66666667,1176.333333,,,,,,
2025-01-02 05:55:00,29.92,0.33,3.1,4.437216263,4.50,24,8.000000001,1184.333333,,,,,,
2025-01-02 06:15:00,30.25,0.33,4.6,6.58425639,6.50,194,64.66666664,1249,,,,,,
2025-01-02 06:35:00,30.58,0.33,4.6,6.58425639,6.50,194,64.66666667,1313.666667,,,,,,
2025-01-02 06:55:00,30.92,0.33,3.1,4.437216263,4.50,24,8.000000001,1321.666667,,,,,,
2025-01-02 07:15:00,31.25,0.33,3.6,5.152896306,5.00,54,18,1339.666667,,,,,,
2025-01-02 07:35:00,31.58,0.33,3.6,5.152896306,5.00,54,17.99999999,1357.666667,,,,,,
2025-01-02 07:55:00,31.92,0.33,3.6,5.152896306,5.00,54,18,1375.666667,,,,,,
2025-01-02 08:15:00,32.25,0.33,3.1,4.437216263,4.50,24,8.000000001,1383.666667,,,,,,
2025-01-02 08:35:00,32.58,0.33,4.1,5.868576348,6.00,140,46.66666667,1430.333333,,,,,,
2025-01-02 08:50:00,32.83,0.25,2.6,3.721536221,3.50,1,0.25,1430.583333,,,,,,
2025-01-02 09:15:00,33.25,0.42,2.6,3.721536221,3.50,1,0.416666667,1431,,,,,,
2025-01-02 09:35:00,33.58,0.33,3.1,4.437216263,4.50,24,8.000000001,1439,,,,,,
2025-01-02 09:55:00,33.92,0.33,4.1,5.868576348,6.00,140,46.66666667,1485.666667,,,,,,
2025-01-02 10:15:00,34.25,0.33,4.1,5.868576348,6.00,140,46.66666667,1532.333333,,,,,,
2025-01-02 10:35:00,34.58,0.33,3.6,5.152896306,5.00,54,17.99999999,1550.333333,,,,,,
2025-01-02 10:55:00,34.92,0.33,5.1,7.299936433,7.50,321,107,1657.333333,,,,,,
2025-01-02 11:15:00,35.25,0.33,5.7,8.158752484,8.00,396,132,1789.333333,,,,,,
2025-01-02 11:35:00,35.58,0.33,5.7,8.158752484,8.00,396,132,1921.333333,,,,,,
2025-01-02 11:55:00,35.92,0.33,5.7,8.158752484,8.00,396,132,2053.333333,,,,,,
2025-01-02 12:15:00,36.25,0.33,4.6,6.58425639,6.50,194,64.66666664,2118,,,,,,
2025-01-02 12:35:00,36.58,0.33,5.1,7.299936433,7.50,321,107,2225,,,,,,
2025-01-02 12:55:00,36.92,0.33,5.1,7.299936433,7.50,321,107,2332,,,,,,
2025-01-02 13:10:00,37.17,0.25,4.6,6.58425639,6.50,194,48.49999999,2380.5,,,,,,
2025-01-02 13:35:00,37.58,0.42,4.1,5.868576348,6.00,140,58.33333333,2438.833333,,,,,,
2025-01-02 13:55:00,37.92,0.33,4.6,6.58425639,6.50,194,64.66666667,2503.5,,,,,,
2025-01-02 14:15:00,38.25,0.33,4.6,6.58425639,6.50,194,64.66666667,2568.166667,,,,,,
2025-01-02 14:35:00,38.58,0.33,5.1,7.299936433,7.50,321,107,2675.166667,,,,,,
2025-01-02 14:55:00,38.92,0.33,6.2,8.874432526,9.00,564,188,2863.166667,,,,,,
2025-01-02 15:15:00,39.25,0.33,6.7,9.590112569,9.50,653,217.6666666,3080.833333,,,,,,
2025-01-02 15:35:00,39.58,0.33,8.8,12.59596875,12.50,1000,333.3333334,3414.166667,,,,,,
2025-01-02 15:55:00,39.92,0.33,8.8,12.59596875,12.50,1000,333.3333334,3747.5,,,,,,
2025-01-02 16:15:00,40.25,0.33,8.2,11.7371527,11.50,940,313.3333334,4060.833333,,,,,,
2025-01-02 16:35:00,40.58,0.33,9.3,13.31164879,13.50,1000,333.3333332,4394.166667,,,,,,
2025-01-02 16:55:00,40.92,0.33,8.8,12.59596875,12.50,1000,333.3333334,4727.5,,,,,,
2025-01-02 17:15:00,41.25,0.33,9.3,13.31164879,13.50,1000,333.3333334,5060.833333,,,,,,
2025-01-02 17:35:00,41.58,0.33,9.3,13.31164879,13.50,1000,333.3333334,5394.166667,,,,,,
2025-01-02 17:55:00,41.92,0.33,8.8,12.59596875,12.50,1000,333.3333334,5727.5,,,,,,
2025-01-02 18:15:00,42.25,0.33,8.2,11.7371527,11.50,940,313.3333332,6040.833333,,,,,,
2025-01-02 18:35:00,42.58,0.33,7.2,10.30579261,10.50,821,273.6666667,6314.5,,,,,,
2025-01-02 18:55:00,42.92,0.33,6.7,9.590112569,9.50,653,217.6666667,6532.166667,,,,,,
2025-01-02 19:15:00,43.25,0.33,5.7,8.158752484,8.00,396,132,6664.166667,,,,,,
2025-01-02 19:35:00,43.58,0.33,6.7,9.590112569,9.50,653,217.6666666,6881.833333,,,,,,
2025-01-02 19:55:00,43.92,0.33,5.1,7.299936433,7.50,321,107,6988.833333,,,,,,
2025-01-02 20:15:00,44.25,0.33,5.7,8.158752484,8.00,396,132,7120.833333,,,,,,
2025-01-02 20:35:00,44.58,0.33,3.6,5.152896306,5.00,54,18,7138.833333,,,,,,
2025-01-02 20:55:00,44.92,0.33,5.7,8.158752484,8.00,396,132,7270.833333,,,,,,
2025-01-02 21:15:00,45.25,0.33,5.7,8.158752484,8.00,396,131.9999999,7402.833333,,,,,,
2025-01-02 21:35:00,45.58,0.33,4.6,6.58425639,6.50,194,64.66666667,7467.5,,,,,,
2025-01-02 21:55:00,45.92,0.33,4.6,6.58425639,6.50,194,64.66666667,7532.166667,,,,,,
2025-01-02 22:15:00,46.25,0.33,2.6,3.721536221,3.50,1,0.333333333,7532.5,,,,,,
2025-01-02 22:35:00,46.58,0.33,2.1,3.005856178,3.00,0,0,7532.5,,,,,,
2025-01-02 22:55:00,46.92,0.33,2.1,3.005856178,3.00,0,0,7532.5,,,,,,
2025-01-02 23:55:00,47.92,1.00,2.1,3.005856178,3.00,0,0,7532.5,,,,,,
2025-01-03 00:15:00,48.25,0.33,2.6,3.721536221,3.50,1,0.333333333,7532.833333,,,,,,
2025-01-03 00:35:00,48.58,0.33,1.5,2.147040127,2.00,0,0,7532.833333,,,,,,
2025-01-03 00:55:00,48.92,0.33,2.6,3.721536221,3.50,1,0.333333333,7533.166667,,,,,,
2025-01-03 01:15:00,49.25,0.33,2.1,3.005856178,3.00,0,0,7533.166667,,,,,,
2025-01-03 01:35:00,49.58,0.33,1.5,2.147040127,2.00,0,0,7533.166667,,,,,,
2025-01-03 01:55:00,49.92,0.33,2.6,3.721536221,3.50,1,0.333333333,7533.5,,,,,,
2025-01-03 02:15:00,50.25,0.33,1.5,2.147040127,2.00,0,0,7533.5,,,,,,
2025-01-03 06:15:00,54.25,4.00,2.1,3.005856178,3.00,0,0,7533.5,,,,,,
2025-01-03 06:35:00,54.58,0.33,2.6,3.721536221,3.50,1,0.333333333,7533.833333,,,,,,
2025-01-03 06:55:00,54.92,0.33,3.6,5.152896306,5.00,54,18,7551.833333,,,,,,
2025-01-03 07:15:00,55.25,0.33,3.1,4.437216263,4.50,24,8.000000001,7559.833333,,,,,,
2025-01-03 07:35:00,55.58,0.33,3.1,4.437216263,4.50,24,7.999999997,7567.833333,,,,,,
2025-01-03 10:15:00,58.25,2.67,4.1,5.868576348,6.00,140,373.3333334,7941.166667,,,,,,
2025-01-03 10:35:00,58.58,0.33,2.6,3.721536221,3.50,1,0.333333333,7941.5,,,,,,
2025-01-03 11:35:00,59.58,1.00,2.1,3.005856178,3.00,0,0,7941.5,,,,,,
2025-01-03 13:15:00,61.25,1.67,3.1,4.437216263,4.50,24,40,7981.5,,,,,,
2025-01-03 13:35:00,61.58,0.33,2.6,3.721536221,3.50,1,0.333333333,7981.833333,,,,,,
2025-01-03 13:55:00,61.92,0.33,2.6,3.721536221,3.50,1,0.333333333,7982.166667,,,,,,
2025-01-03 14:15:00,62.25,0.33,3.1,4.437216263,4.50,24,8.000000001,7990.166667,,,,,,
2025-01-03 14:35:00,62.58,0.33,3.1,4.437216263,4.50,24,8.000000001,7998.166667,,,,,,
2025-01-03 14:55:00,62.92,0.33,3.1,4.437216263,4.50,24,8.000000001,8006.166667,,,,,,
2025-01-03 15:15:00,63.25,0.33,2.6,3.721536221,3.50,1,0.333333333,8006.5,,,,,,
2025-01-03 15:35:00,63.58,0.33,3.1,4.437216263,4.50,24,8.000000001,8014.5,,,,,,
2025-01-03 15:55:00,63.92,0.33,3.1,4.437216263,4.50,24,8.000000001,8022.5,,,,,,
2025-01-03 16:15:00,64.25,0.33,3.1,4.437216263,4.50,24,8.000000001,8030.5,,,,,,
2025-01-03 16:55:00,64.92,0.67,3.1,4.437216263,4.50,24,16,8046.5,,,,,,
2025-01-03 17:15:00,65.25,0.33,2.6,3.721536221,3.50,1,0.333333333,8046.833333,,,,,,
2025-01-03 17:35:00,65.58,0.33,2.1,3.005856178,3.00,0,0,8046.833333,,,,,,
2025-01-03 18:15:00,66.25,0.67,2.6,3.721536221,3.50,1,0.666666667,8047.5,,,,,,
2025-01-03 18:35:00,66.58,0.33,2.6,3.721536221,3.50,1,0.333333333,8047.833333,,,,,,
2025-01-03 18:55:00,66.92,0.33,2.1,3.005856178,3.00,0,0,8047.833333,,,,,,
2025-01-03 19:15:00,67.25,0.33,2.1,3.005856178,3.00,0,0,8047.833333,,,,,,
2025-01-03 19:55:00,67.92,0.67,2.6,3.721536221,3.50,1,0.666666667,8048.5,,,,,,
2025-01-03 20:15:00,68.25,0.33,2.6,3.721536221,3.50,1,0.333333333,8048.833333,,,,,,
2025-01-03 20:35:00,68.58,0.33,4.1,5.868576348,6.00,140,46.66666667,8095.5,,,,,,
2025-01-03 20:55:00,68.92,0.33,4.6,6.58425639,6.50,194,64.66666667,8160.166667,,,,,,
2025-01-03 21:15:00,69.25,0.33,4.1,5.868576348,6.00,140,46.66666665,8206.833333,,,,,,
2025-01-03 21:35:00,69.58,0.33,3.6,5.152896306,5.00,54,18,8224.833333,,,,,,
2025-01-03 21:55:00,69.92,0.33,4.1,5.868576348,6.00,140,46.66666667,8271.5,,,,,,
2025-01-03 22:15:00,70.25,0.33,3.6,5.152896306,5.00,54,18,8289.5,,,,,,
2025-01-03 22:35:00,70.58,0.33,3.1,4.437216263,4.50,24,7.999999997,8297.5,,,,,,
2025-01-03 22:55:00,70.92,0.33,3.1,4.437216263,4.50,24,8.000000001,8305.5,,,,,,
2025-01-03 23:15:00,71.25,0.33,3.1,4.437216263,4.50,24,8.000000001,8313.5,,,,,,
2025-01-03 23:35:00,71.58,0.33,3.1,4.437216263,4.50,24,8.000000001,8321.5,,,,,,
2025-01-03 23:55:00,71.92,0.33,3.1,4.437216263,4.50,24,8.000000001,8329.5,,,,,,
2025-01-04 00:15:00,72.25,0.33,3.1,4.437216263,4.50,24,7.999999997,8337.5,,,,,,
2025-01-04 00:35:00,72.58,0.33,2.6,3.721536221,3.50,1,0.333333333,8337.833333,,,,,,
2025-01-04 00:55:00,72.92,0.33,3.1,4.437216263,4.50,24,8.000000001,8345.833333,,,,,,
2025-01-04 01:15:00,73.25,0.33,2.1,3.005856178,3.00,0,0,8345.833333,,,,,,
2025-01-04 01:55:00,73.92,0.67,2.1,3.005856178,3.00,0,0,8345.833333,,,,,,
2025-01-04 02:15:00,74.25,0.33,2.6,3.721536221,3.50,1,0.333333333,8346.166667,,,,,,
2025-01-04 02:35:00,74.58,0.33,2.1,3.005856178,3.00,0,0,8346.166667,,,,,,
2025-01-04 02:55:00,74.92,0.33,4.6,6.58425639,6.50,194,64.66666667,8410.833333,,,,,,
2025-01-04 03:15:00,75.25,0.33,5.7,8.158752484,8.00,396,131.9999999,8542.833333,,,,,,
2025-01-04 03:35:00,75.58,0.33,6.7,9.590112569,9.50,653,217.6666667,8760.5,,,,,,
2025-01-04 03:55:00,75.92,0.33,6.7,9.590112569,9.50,653,217.6666667,8978.166667,,,,,,
2025-01-04 04:15:00,76.25,0.33,6.7,9.590112569,9.50,653,217.6666667,9195.833333,,,,,,
2025-01-04 04:35:00,76.58,0.33,7.2,10.30579261,10.50,821,273.6666666,9469.5,,,,,,
2025-01-04 04:55:00,76.92,0.33,7.7,11.02147265,11.00,888,296,9765.5,,,,,,
2025-01-04 05:15:00,77.25,0.33,7.2,10.30579261,10.50,821,273.6666667,10039.16667,,,,,,
2025-01-04 05:35:00,77.58,0.33,6.7,9.590112569,9.50,653,217.6666667,10256.83333,,,,,,
2025-01-04 05:55:00,77.92,0.33,7.2,10.30579261,10.50,821,273.6666667,10530.5,,,,,,
2025-01-04 06:15:00,78.25,0.33,6.7,9.590112569,9.50,653,217.6666666,10748.16667,,,,,,
2025-01-04 06:35:00,78.58,0.33,5.7,8.158752484,8.00,396,132,10880.16667,,,,,,
2025-01-04 06:55:00,78.92,0.33,7.2,10.30579261,10.50,821,273.6666667,11153.83333,,,,,,
2025-01-04 07:15:00,79.25,0.33,5.7,8.158752484,8.00,396,132,11285.83333,,,,,,
2025-01-04 07:35:00,79.58,0.33,5.1,7.299936433,7.50,321,107,11392.83333,,,,,,
2025-01-04 07:55:00,79.92,0.33,5.1,7.299936433,7.50,321,107,11499.83333,,,,,,
2025-01-04 08:15:00,80.25,0.33,6.7,9.590112569,9.50,653,217.6666667,11717.5,,,,,,
2025-01-04 08:35:00,80.58,0.33,8.2,11.7371527,11.50,940,313.3333334,12030.83333,,,,,,
2025-01-04 08:55:00,80.92,0.33,8.2,11.7371527,11.50,940,313.3333334,12344.16667,,,,,,
2025-01-04 09:15:00,81.25,0.33,7.2,10.30579261,10.50,821,273.6666666,12617.83333,,,,,,
2025-01-04 09:35:00,81.58,0.33,8.2,11.7371527,11.50,940,313.3333334,12931.16667,,,,,,
2025-01-04 09:55:00,81.92,0.33,8.2,11.7371527,11.50,940,313.3333334,13244.5,,,,,,
2025-01-04 10:15:00,82.25,0.33,6.7,9.590112569,9.50,653,217.6666667,13462.16667,,,,,,
2025-01-04 10:35:00,82.58,0.33,7.7,11.02147265,11.00,888,295.9999999,13758.16667,,,,,,
2025-01-04 10:55:00,82.92,0.33,7.7,11.02147265,11.00,888,296,14054.16667,,,,,,
2025-01-04 11:15:00,83.25,0.33,7.7,11.02147265,11.00,888,296,14350.16667,,,,,,
2025-01-04 11:35:00,83.58,0.33,7.7,11.02147265,11.00,888,296,14646.16667,,,,,,
2025-01-04 11:55:00,83.92,0.33,7.7,11.02147265,11.00,888,296,14942.16667,,,,,,
2025-01-04 12:15:00,84.25,0.33,6.7,9.590112569,9.50,653,217.6666666,15159.83333,,,,,,
2025-01-04 12:35:00,84.58,0.33,6.7,9.590112569,9.50,653,217.6666667,15377.5,,,,,,
2025-01-04 12:55:00,84.92,0.33,7.2,10.30579261,10.50,821,273.6666667,15651.16667,,,,,,
2025-01-04 13:10:00,85.17,0.25,7.2,10.30579261,10.50,821,205.25,15856.41667,,,,,,
2025-01-04 13:35:00,85.58,0.42,8.2,11.7371527,11.50,940,391.6666666,16248.08333,,,,,,
2025-01-04 13:55:00,85.92,0.33,7.7,11.02147265,11.00,888,296,16544.08333,,,,,,
2025-01-04 14:15:00,86.25,0.33,7.2,10.30579261,10.50,821,273.6666667,16817.75,,,,,,
2025-01-04 14:35:00,86.58,0.33,7.7,11.02147265,11.00,888,296,17113.75,,,,,,
2025-01-04 14:55:00,86.92,0.33,9.8,14.02732883,14.00,1000,333.3333334,17447.08333,,,,,,
2025-01-04 15:15:00,87.25,0.33,9.3,13.31164879,13.50,1000,333.3333332,17780.41667,,,,,,
2025-01-04 15:35:00,87.58,0.33,10.3,14.74300887,14.50,1000,333.3333334,18113.75,,,,,,
2025-01-04 15:55:00,87.92,0.33,9.3,13.31164879,13.50,1000,333.3333334,18447.08333,,,,,,
2025-01-04 16:15:00,88.25,0.33,11.3,16.17436896,16.00,1000,333.3333334,18780.41667,,,,,,
2025-01-04 16:35:00,88.58,0.33,11.3,16.17436896,16.00,1000,333.3333332,19113.75,,,,,,
2025-01-04 16:55:00,88.92,0.33,12.9,18.46454509,18.50,1000,333.3333334,19447.08333,,,,,,
2025-01-04 17:15:00,89.25,0.33,10.8,15.45868892,15.50,1000,333.3333334,19780.41667,,,,,,
2025-01-04 17:35:00,89.58,0.33,12.4,17.74886505,17.50,1000,333.3333334,20113.75,,,,,,
2025-01-04 17:55:00,89.92,0.33,11.3,16.17436896,16.00,1000,333.3333334,20447.08333,,,,,,
2025-01-04 18:15:00,90.25,0.33,12.9,18.46454509,18.50,1000,333.3333332,20780.41667,,,,,,
2025-01-04 18:35:00,90.58,0.33,12.4,17.74886505,17.50,1000,333.3333334,21113.75,,,,,,
2025-01-04 18:55:00,90.92,0.33,10.3,14.74300887,14.50,1000,333.3333334,21447.08333,,,,,,
2025-01-04 19:15:00,91.25,0.33,10.3,14.74300887,14.50,1000,333.3333334,21780.41667,,,,,,
2025-01-04 19:35:00,91.58,0.33,10.8,15.45868892,15.50,1000,333.3333332,22113.75,,,,,,
2025-01-04 19:55:00,91.92,0.33,10.8,15.45868892,15.50,1000,333.3333334,22447.08333,,,,,,
2025-01-04 20:15:00,92.25,0.33,10.8,15.45868892,15.50,1000,333.3333334,22780.41667,,,,,,
2025-01-04 20:35:00,92.58,0.33,10.8,15.45868892,15.50,1000,333.3333334,23113.75,,,,,,
2025-01-04 20:55:00,92.92,0.33,11.3,16.17436896,16.00,1000,333.3333334,23447.08333,,,,,,
2025-01-04 21:15:00,93.25,0.33,10.3,14.74300887,14.50,1000,333.3333332,23780.41667,,,,,,
2025-01-04 21:35:00,93.58,0.33,10.8,15.45868892,15.50,1000,333.3333334,24113.75,,,,,,
2025-01-04 21:55:00,93.92,0.33,10.8,15.45868892,15.50,1000,333.3333334,24447.08333,,,,,,
2025-01-04 22:15:00,94.25,0.33,9.8,14.02732883,14.00,1000,333.3333334,24780.41667,,,,,,
2025-01-04 22:35:00,94.58,0.33,8.2,11.7371527,11.50,940,313.3333332,25093.75,,,,,,
2025-01-04 22:55:00,94.92,0.33,9.3,13.31164879,13.50,1000,333.3333334,25427.08333,,,,,,
2025-01-04 23:15:00,95.25,0.33,8.2,11.7371527,11.50,940,313.3333334,25740.41667,,,,,,
2025-01-04 23:35:00,95.58,0.33,8.2,11.7371527,11.50,940,313.3333334,26053.75,,,,,,
2025-01-04 23:55:00,95.92,0.33,7.7,11.02147265,11.00,888,296,26349.75,,,,,,
2025-01-05 00:15:00,96.25,0.33,10.8,15.45868892,15.50,1000,333.3333332,26683.08333,,,,,,
2025-01-05 00:35:00,96.58,0.33,8.2,11.7371527,11.50,940,313.3333334,26996.41667,,,,,,
2025-01-05 00:55:00,96.92,0.33,9.3,13.31164879,13.50,1000,333.3333334,27329.75,,,,,,
2025-01-05 01:15:00,97.25,0.33,8.2,11.7371527,11.50,940,313.3333334,27643.08333,,,,,,
2025-01-05 01:35:00,97.58,0.33,8.8,12.59596875,12.50,1000,333.3333332,27976.41667,,,,,,
2025-01-05 01:55:00,97.92,0.33,10.3,14.74300887,14.50,1000,333.3333334,28309.75,,,,,,
2025-01-05 02:15:00,98.25,0.33,11.3,16.17436896,16.00,1000,333.3333334,28643.08333,,,,,,
2025-01-05 02:35:00,98.58,0.33,11.3,16.17436896,16.00,1000,333.3333334,28976.41667,,,,,,
2025-01-05 02:55:00,98.92,0.33,11.3,16.17436896,16.00,1000,333.3333334,29309.75,,,,,,
2025-01-05 03:15:00,99.25,0.33,12.9,18.46454509,18.50,1000,333.3333332,29643.08333,,,,,,
2025-01-05 03:35:00,99.58,0.33,11.8,16.890049,17.00,1000,333.3333334,29976.41667,,,,,,
2025-01-05 03:55:00,99.92,0.33,11.3,16.17436896,16.00,1000,333.3333334,30309.75,,,,,,
2025-01-05 04:15:00,100.25,0.33,11.8,16.890049,17.00,1000,333.3333334,30643.08333,,,,,,
