TIMESTAMP,HOURS_FROM_ZERO,INTERVAL,WIND_SPEED,WIND_SPEED_AT_HEIGHT,WIND_SPEED_ROUNDED,POWER_OUTPUT_kW,ENERGY_GENERATED_INTERVAL_kWh,TOTAL_ENERGY_kWh
1/1/2025 0:55,0.92,0.92,2.1,3.005856178,3,0,0,0
1/1/2025 1:15,1.25,0.33,2.6,3.721536221,3.5,1,0.333333333,0.333333333
1/1/2025 1:35,1.58,0.33,2.6,3.721536221,3.5,1,0.333333333,0.666666667
1/1/2025 1:55,1.92,0.33,2.6,3.721536221,3.5,1,0.333333333,1
1/1/2025 2:15,2.25,0.33,2.6,3.721536221,3.5,1,0.333333333,1.333333333
1/1/2025 2:35,2.58,0.33,2.1,3.005856178,3,0,0,1.333333333
1/1/2025 2:55,2.92,0.33,2.1,3.005856178,3,0,0,1.333333333
1/1/2025 3:15,3.25,0.33,2.6,3.721536221,3.5,1,0.333333333,1.666666667
1/1/2025 3:35,3.58,0.33,3.1,4.437216263,4.5,24,8.000000001,9.666666667
1/1/2025 3:55,3.92,0.33,3.1,4.437216263,4.5,24,8.000000001,17.66666667
1/1/2025 4:15,4.25,0.33,2.6,3.721536221,3.5,1,0.333333333,18
1/1/2025 4:35,4.58,0.33,2.6,3.721536221,3.5,1,0.333333333,18.33333333
1/1/2025 4:55,4.92,0.33,2.6,3.721536221,3.5,1,0.333333333,18.66666667
1/1/2025 5:15,5.25,0.33,2.6,3.721536221,3.5,1,0.333333333,19
1/1/2025 5:35,5.58,0.33,2.1,3.005856178,3,0,0,19
1/1/2025 5:55,5.92,0.33,2.6,3.721536221,3.5,1,0.333333333,19.33333334
1/1/2025 6:15,6.25,0.33,2.6,3.721536221,3.5,1,0.333333333,19.66666667
1/1/2025 6:35,6.58,0.33,2.6,3.721536221,3.5,1,0.333333333,20
1/1/2025 6:55,6.92,0.33,2.6,3.721536221,3.5,1,0.333333333,20.33333334
1/1/2025 7:15,7.25,0.33,2.6,3.721536221,3.5,1,0.333333333,20.66666667
1/1/2025 7:35,7.58,0.33,2.1,3.005856178,3,0,0,20.66666667
1/1/2025 7:55,7.92,0.33,2.6,3.721536221,3.5,1,0.333333333,21
1/1/2025 8:15,8.25,0.33,2.6,3.721536221,3.5,1,0.333333333,21.33333334
1/1/2025 8:35,8.58,0.33,2.6,3.721536221,3.5,1,0.333333333,21.66666667
1/1/2025 9:35,9.58,1,3.6,5.152896306,5,54,54,75.66666667
1/1/2025 9:55,9.92,0.33,3.6,5.152896306,5,54,18,93.66666667
1/1/2025 10:15,10.25,0.33,3.1,4.437216263,4.5,24,8.000000001,101.6666667
1/1/2025 10:35,10.58,0.33,3.1,4.437216263,4.5,24,7.999999997,109.6666667
1/1/2025 10:55,10.92,0.33,3.1,4.437216263,4.5,24,8.000000001,117.6666667
1/1/2025 11:15,11.25,0.33,4.1,5.868576348,6,140,46.66666667,164.3333333
1/1/2025 11:35,11.58,0.33,3.6,5.152896306,5,54,18,182.3333333
1/1/2025 11:55,11.92,0.33,4.1,5.868576348,6,140,46.66666667,229
1/1/2025 12:15,12.25,0.33,3.6,5.152896306,5,54,17.99999999,247
1/1/2025 12:35,12.58,0.33,3.6,5.152896306,5,54,18,265
1/1/2025 12:55,12.92,0.33,3.6,5.152896306,5,54,18,283
1/1/2025 13:15,13.25,0.33,3.6,5.152896306,5,54,18,301
1/1/2025 13:35,13.58,0.33,3.6,5.152896306,5,54,17.99999999,319
1/1/2025 13:55,13.92,0.33,3.1,4.437216263,4.5,24,8.000000001,327
1/1/2025 14:15,14.25,0.33,2.6,3.721536221,3.5,1,0.333333333,327.3333333
1/1/2025 14:35,14.58,0.33,2.6,3.721536221,3.5,1,0.333333333,327.6666667
1/1/2025 14:55,14.92,0.33,3.1,4.437216263,4.5,24,8.000000001,335.6666667
1/1/2025 15:15,15.25,0.33,4.1,5.868576348,6,140,46.66666665,382.3333333
1/1/2025 15:35,15.58,0.33,4.6,6.58425639,6.5,194,64.66666667,447
1/1/2025 15:55,15.92,0.33,3.6,5.152896306,5,54,18,465
1/1/2025 16:15,16.25,0.33,4.1,5.868576348,6,140,46.66666667,511.6666667
1/1/2025 16:35,16.58,0.33,5.1,7.299936433,7.5,321,107,618.6666666
1/1/2025 16:55,16.92,0.33,4.6,6.58425639,6.5,194,64.66666667,683.3333333
1/1/2025 17:15,17.25,0.33,4.6,6.58425639,6.5,194,64.66666667,748
1/1/2025 17:35,17.58,0.33,4.1,5.868576348,6,140,46.66666667,794.6666666
1/1/2025 17:55,17.92,0.33,4.1,5.868576348,6,140,46.66666667,841.3333333
1/1/2025 18:15,18.25,0.33,3.1,4.437216263,4.5,24,7.999999997,849.3333333
1/1/2025 18:35,18.58,0.33,2.6,3.721536221,3.5,1,0.333333333,849.6666666
1/1/2025 18:55,18.92,0.33,2.6,3.721536221,3.5,1,0.333333333,850
1/1/2025 19:15,19.25,0.33,2.1,3.005856178,3,0,0,850
1/1/2025 19:35,19.58,0.33,4.1,5.868576348,6,140,46.66666665,896.6666666
1/1/2025 19:55,19.92,0.33,1.5,2.147040127,2,0,0,896.6666666
1/1/2025 20:15,20.25,0.33,2.6,3.721536221,3.5,1,0.333333333,897
1/1/2025 20:35,20.58,0.33,2.1,3.005856178,3,0,0,897
1/1/2025 20:55,20.92,0.33,3.1,4.437216263,4.5,24,8.000000001,905
1/1/2025 21:15,21.25,0.33,2.6,3.721536221,3.5,1,0.333333333,905.3333333
1/1/2025 21:35,21.58,0.33,2.1,3.005856178,3,0,0,905.3333333
1/1/2025 21:55,21.92,0.33,3.1,4.437216263,4.5,24,8.000000001,913.3333333
1/1/2025 22:15,22.25,0.33,3.1,4.437216263,4.5,24,8.000000001,921.3333333
1/1/2025 22:35,22.58,0.33,2.6,3.721536221,3.5,1,0.333333333,921.6666666
1/1/2025 22:55,22.92,0.33,3.1,4.437216263,4.5,24,8.000000001,929.6666666
1/1/2025 23:15,23.25,0.33,2.6,3.721536221,3.5,1,0.333333333,930
1/1/2025 23:35,23.58,0.33,2.1,3.005856178,3,0,0,930
1/1/2025 23:55,23.92,0.33,2.6,3.721536221,3.5,1,0.333333333,930.3333333
1/2/2025 2:55,26.92,3,3.1,4.437216263,4.5,24,72,1002.333333
1/2/2025 3:15,27.25,0.33,2.6,3.721536221,3.5,1,0.333333333,1002.666667
1/2/2025 3:35,27.58,0.33,3.1,4.437216263,4.5,24,8.000000001,1010.666667
1/2/2025 3:55,27.92,0.33,3.6,5.152896306,5,54,18,1028.666667
1/2/2025 4:15,28.25,0.33,2.6,3.721536221,3.5,1,0.333333333,1029
1/2/2025 4:35,28.58,0.33,3.6,5.152896306,5,54,17.99999999,1047
1/2/2025 4:55,28.92,0.33,4.1,5.868576348,6,140,46.66666667,1093.666667
1/2/2025 5:15,29.25,0.33,3.6,5.152896306,5,54,18,1111.666667
1/2/2025 5:35,29.58,0.33,4.6,6.58425639,6.5,194,64.66666667,1176.333333
1/2/2025 5:55,29.92,0.33,3.1,4.437216263,4.5,24,8.000000001,1184.333333
1/2/2025 6:15,30.25,0.33,4.6,6.58425639,6.5,194,64.66666664,1249
1/2/2025 6:35,30.58,0.33,4.6,6.58425639,6.5,194,64.66666667,1313.666667
1/2/2025 6:55,30.92,0.33,3.1,4.437216263,4.5,24,8.000000001,1321.666667
1/2/2025 7:15,31.25,0.33,3.6,5.152896306,5,54,18,1339.666667
1/2/2025 7:35,31.58,0.33,3.6,5.152896306,5,54,17.99999999,1357.666667
1/2/2025 7:55,31.92,0.33,3.6,5.152896306,5,54,18,1375.666667
1/2/2025 8:15,32.25,0.33,3.1,4.437216263,4.5,24,8.000000001,1383.666667
1/2/2025 8:35,32.58,0.33,4.1,5.868576348,6,140,46.66666667,1430.333333
1/2/2025 8:50,32.83,0.25,2.6,3.721536221,3.5,1,0.25,1430.583333
1/2/2025 9:15,33.25,0.42,2.6,3.721536221,3.5,1,0.416666667,1431
1/2/2025 9:35,33.58,0.33,3.1,4.437216263,4.5,24,8.000000001,1439
1/2/2025 9:55,33.92,0.33,4.1,5.868576348,6,140,46.66666667,1485.666667
1/2/2025 10:15,34.25,0.33,4.1,5.868576348,6,140,46.66666667,1532.333333
1/2/2025 10:35,34.58,0.33,3.6,5.152896306,5,54,17.99999999,1550.333333
1/2/2025 10:55,34.92,0.33,5.1,7.299936433,7.5,321,107,1657.333333
1/2/2025 11:15,35.25,0.33,5.7,8.158752484,8,396,132,1789.333333
1/2/2025 11:35,35.58,0.33,5.7,8.158752484,8,396,132,1921.333333
1/2/2025 11:55,35.92,0.33,5.7,8.158752484,8,396,132,2053.333333
1/2/2025 12:15,36.25,0.33,4.6,6.58425639,6.5,194,64.66666664,2118
1/2/2025 12:35,36.58,0.33,5.1,7.299936433,7.5,321,107,2225
1/2/2025 12:55,36.92,0.33,5.1,7.299936433,7.5,321,107,2332
1/2/2025 13:10,37.17,0.25,4.6,6.58425639,6.5,194,48.49999999,2380.5
1/2/2025 13:35,37.58,0.42,4.1,5.868576348,6,140,58.33333333,2438.833333
1/2/2025 13:55,37.92,0.33,4.6,6.58425639,6.5,194,64.66666667,2503.5
1/2/2025 14:15,38.25,0.33,4.6,6.58425639,6.5,194,64.66666667,2568.166667
1/2/2025 14:35,38.58,0.33,5.1,7.299936433,7.5,321,107,2675.166667
1/2/2025 14:55,38.92,0.33,6.2,8.874432526,9,564,188,2863.166667
1/2/2025 15:15,39.25,0.33,6.7,9.590112569,9.5,653,217.6666666,3080.833333
1/2/2025 15:35,39.58,0.33,8.8,12.59596875,12.5,1000,333.3333334,3414.166667
1/2/2025 15:55,39.92,0.33,8.8,12.59596875,12.5,1000,333.3333334,3747.5
1/2/2025 16:15,40.25,0.33,8.2,11.7371527,11.5,940,313.3333334,4060.833333
1/2/2025 16:35,40.58,0.33,9.3,13.31164879,13.5,1000,333.3333332,4394.166667
1/2/2025 16:55,40.92,0.33,8.8,12.59596875,12.5,1000,333.3333334,4727.5
1/2/2025 17:15,41.25,0.33,9.3,13.31164879,13.5,1000,333.3333334,5060.833333
1/2/2025 17:35,41.58,0.33,9.3,13.31164879,13.5,1000,333.3333334,5394.166667
1/2/2025 17:55,41.92,0.33,8.8,12.59596875,12.5,1000,333.3333334,5727.5
1/2/2025 18:15,42.25,0.33,8.2,11.7371527,11.5,940,313.3333332,6040.833333
1/2/2025 18:35,42.58,0.33,7.2,10.30579261,10.5,821,273.6666667,6314.5
1/2/2025 18:55,42.92,0.33,6.7,9.590112569,9.5,653,217.6666667,6532.166667
1/2/2025 19:15,43.25,0.33,5.7,8.158752484,8,396,132,6664.166667
1/2/2025 19:35,43.58,0.33,6.7,9.590112569,9.5,653,217.6666666,6881.833333
1/2/2025 19:55,43.92,0.33,5.1,7.299936433,7.5,321,107,6988.833333
1/2/2025 20:15,44.25,0.33,5.7,8.158752484,8,396,132,7120.833333
1/2/2025 20:35,44.58,0.33,3.6,5.152896306,5,54,18,7138.833333
1/2/2025 20:55,44.92,0.33,5.7,8.158752484,8,396,132,7270.833333
1/2/2025 21:15,45.25,0.33,5.7,8.158752484,8,396,131.9999999,7402.833333
1/2/2025 21:35,45.58,0.33,4.6,6.58425639,6.5,194,64.66666667,7467.5
1/2/2025 21:55,45.92,0.33,4.6,6.58425639,6.5,194,64.66666667,7532.166667
1/2/2025 22:15,46.25,0.33,2.6,3.721536221,3.5,1,0.333333333,7532.5
1/2/2025 22:35,46.58,0.33,2.1,3.005856178,3,0,0,7532.5
1/2/2025 22:55,46.92,0.33,2.1,3.005856178,3,0,0,7532.5
1/2/2025 23:55,47.92,1,2.1,3.005856178,3,0,0,7532.5
1/3/2025 0:15,48.25,0.33,2.6,3.721536221,3.5,1,0.333333333,7532.833333
1/3/2025 0:35,48.58,0.33,1.5,2.147040127,2,0,0,7532.833333
1/3/2025 0:55,48.92,0.33,2.6,3.721536221,3.5,1,0.333333333,7533.166667
1/3/2025 1:15,49.25,0.33,2.1,3.005856178,3,0,0,7533.166667
1/3/2025 1:35,49.58,0.33,1.5,2.147040127,2,0,0,7533.166667
1/3/2025 1:55,49.92,0.33,2.6,3.721536221,3.5,1,0.333333333,7533.5
1/3/2025 2:15,50.25,0.33,1.5,2.147040127,2,0,0,7533.5
1/3/2025 6:15,54.25,4,2.1,3.005856178,3,0,0,7533.5
1/3/2025 6:35,54.58,0.33,2.6,3.721536221,3.5,1,0.333333333,7533.833333
1/3/2025 6:55,54.92,0.33,3.6,5.152896306,5,54,18,7551.833333
1/3/2025 7:15,55.25,0.33,3.1,4.437216263,4.5,24,8.000000001,7559.833333
1/3/2025 7:35,55.58,0.33,3.1,4.437216263,4.5,24,7.999999997,7567.833333
1/3/2025 10:15,58.25,2.67,4.1,5.868576348,6,140,373.3333334,7941.166667
1/3/2025 10:35,58.58,0.33,2.6,3.721536221,3.5,1,0.333333333,7941.5
1/3/2025 11:35,59.58,1,2.1,3.005856178,3,0,0,7941.5
1/3/2025 13:15,61.25,1.67,3.1,4.437216263,4.5,24,40,7981.5
1/3/2025 13:35,61.58,0.33,2.6,3.721536221,3.5,1,0.333333333,7981.833333
1/3/2025 13:55,61.92,0.33,2.6,3.721536221,3.5,1,0.333333333,7982.166667
1/3/2025 14:15,62.25,0.33,3.1,4.437216263,4.5,24,8.000000001,7990.166667
1/3/2025 14:35,62.58,0.33,3.1,4.437216263,4.5,24,8.000000001,7998.166667
1/3/2025 14:55,62.92,0.33,3.1,4.437216263,4.5,24,8.000000001,8006.166667
1/3/2025 15:15,63.25,0.33,2.6,3.721536221,3.5,1,0.333333333,8006.5
1/3/2025 15:35,63.58,0.33,3.1,4.437216263,4.5,24,8.000000001,8014.5
1/3/2025 15:55,63.92,0.33,3.1,4.437216263,4.5,24,8.000000001,8022.5
1/3/2025 16:15,64.25,0.33,3.1,4.437216263,4.5,24,8.000000001,8030.5
1/3/2025 16:55,64.92,0.67,3.1,4.437216263,4.5,24,16,8046.5
1/3/2025 17:15,65.25,0.33,2.6,3.721536221,3.5,1,0.333333333,8046.833333
1/3/2025 17:35,65.58,0.33,2.1,3.005856178,3,0,0,8046.833333
1/3/2025 18:15,66.25,0.67,2.6,3.721536221,3.5,1,0.666666667,8047.5
1/3/2025 18:35,66.58,0.33,2.6,3.721536221,3.5,1,0.333333333,8047.833333
1/3/2025 18:55,66.92,0.33,2.1,3.005856178,3,0,0,8047.833333
1/3/2025 19:15,67.25,0.33,2.1,3.005856178,3,0,0,8047.833333
1/3/2025 19:55,67.92,0.67,2.6,3.721536221,3.5,1,0.666666667,8048.5
1/3/2025 20:15,68.25,0.33,2.6,3.721536221,3.5,1,0.333333333,8048.833333
1/3/2025 20:35,68.58,0.33,4.1,5.868576348,6,140,46.66666667,8095.5
1/3/2025 20:55,68.92,0.33,4.6,6.58425639,6.5,194,64.66666667,8160.166667
1/3/2025 21:15,69.25,0.33,4.1,5.868576348,6,140,46.66666665,8206.833333
1/3/2025 21:35,69.58,0.33,3.6,5.152896306,5,54,18,8224.833333
1/3/2025 21:55,69.92,0.33,4.1,5.868576348,6,140,46.66666667,8271.5
1/3/2025 22:15,70.25,0.33,3.6,5.152896306,5,54,18,8289.5
1/3/2025 22:35,70.58,0.33,3.1,4.437216263,4.5,24,7.999999997,8297.5
1/3/2025 22:55,70.92,0.33,3.1,4.437216263,4.5,24,8.000000001,8305.5
1/3/2025 23:15,71.25,0.33,3.1,4.437216263,4.5,24,8.000000001,8313.5
1/3/2025 23:35,71.58,0.33,3.1,4.437216263,4.5,24,8.000000001,8321.5
1/3/2025 23:55,71.92,0.33,3.1,4.437216263,4.5,24,8.000000001,8329.5
1/4/2025 0:15,72.25,0.33,3.1,4.437216263,4.5,24,7.999999997,8337.5
1/4/2025 0:35,72.58,0.33,2.6,3.721536221,3.5,1,0.333333333,8337.833333
1/4/2025 0:55,72.92,0.33,3.1,4.437216263,4.5,24,8.000000001,8345.833333
1/4/2025 1:15,73.25,0.33,2.1,3.005856178,3,0,0,8345.833333
1/4/2025 1:55,73.92,0.67,2.1,3.005856178,3,0,0,8345.833333
1/4/2025 2:15,74.25,0.33,2.6,3.721536221,3.5,1,0.333333333,8346.166667
1/4/2025 2:35,74.58,0.33,2.1,3.005856178,3,0,0,8346.166667
1/4/2025 2:55,74.92,0.33,4.6,6.58425639,6.5,194,64.66666667,8410.833333
1/4/2025 3:15,75.25,0.33,5.7,8.158752484,8,396,131.9999999,8542.833333
1/4/2025 3:35,75.58,0.33,6.7,9.590112569,9.5,653,217.6666667,8760.5
1/4/2025 3:55,75.92,0.33,6.7,9.590112569,9.5,653,217.6666667,8978.166667
1/4/2025 4:15,76.25,0.33,6.7,9.590112569,9.5,653,217.6666667,9195.833333
1/4/2025 4:35,76.58,0.33,7.2,10.30579261,10.5,821,273.6666666,9469.5
1/4/2025 4:55,76.92,0.33,7.7,11.02147265,11,888,296,9765.5
1/4/2025 5:15,77.25,0.33,7.2,10.30579261,10.5,821,273.6666667,10039.16667
1/4/2025 5:35,77.58,0.33,6.7,9.590112569,9.5,653,217.6666667,10256.83333
1/4/2025 5:55,77.92,0.33,7.2,10.30579261,10.5,821,273.6666667,10530.5
1/4/2025 6:15,78.25,0.33,6.7,9.590112569,9.5,653,217.6666666,10748.16667
1/4/2025 6:35,78.58,0.33,5.7,8.158752484,8,396,132,10880.16667
1/4/2025 6:55,78.92,0.33,7.2,10.30579261,10.5,821,273.6666667,11153.83333
1/4/2025 7:15,79.25,0.33,5.7,8.158752484,8,396,132,11285.83333
1/4/2025 7:35,79.58,0.33,5.1,7.299936433,7.5,321,107,11392.83333
1/4/2025 7:55,79.92,0.33,5.1,7.299936433,7.5,321,107,11499.83333
1/4/2025 8:15,80.25,0.33,6.7,9.590112569,9.5,653,217.6666667,11717.5
1/4/2025 8:35,80.58,0.33,8.2,11.7371527,11.5,940,313.3333334,12030.83333
1/4/2025 8:55,80.92,0.33,8.2,11.7371527,11.5,940,313.3333334,12344.16667
1/4/2025 9:15,81.25,0.33,7.2,10.30579261,10.5,821,273.6666666,12617.83333
1/4/2025 9:35,81.58,0.33,8.2,11.7371527,11.5,940,313.3333334,12931.16667
1/4/2025 9:55,81.92,0.33,8.2,11.7371527,11.5,940,313.3333334,13244.5
1/4/2025 10:15,82.25,0.33,6.7,9.590112569,9.5,653,217.6666667,13462.16667
1/4/2025 10:35,82.58,0.33,7.7,11.02147265,11,888,295.9999999,13758.16667
1/4/2025 10:55,82.92,0.33,7.7,11.02147265,11,888,296,14054.16667
1/4/2025 11:15,83.25,0.33,7.7,11.02147265,11,888,296,14350.16667
1/4/2025 11:35,83.58,0.33,7.7,11.02147265,11,888,296,14646.16667
1/4/2025 11:55,83.92,0.33,7.7,11.02147265,11,888,296,14942.16667
1/4/2025 12:15,84.25,0.33,6.7,9.590112569,9.5,653,217.6666666,15159.83333
1/4/2025 12:35,84.58,0.33,6.7,9.590112569,9.5,653,217.6666667,15377.5
1/4/2025 12:55,84.92,0.33,7.2,10.30579261,10.5,821,273.6666667,15651.16667
1/4/2025 13:10,85.17,0.25,7.2,10.30579261,10.5,821,205.25,15856.41667
1/4/2025 13:35,85.58,0.42,8.2,11.7371527,11.5,940,391.6666666,16248.08333
1/4/2025 13:55,85.92,0.33,7.7,11.02147265,11,888,296,16544.08333
1/4/2025 14:15,86.25,0.33,7.2,10.30579261,10.5,821,273.6666667,16817.75
1/4/2025 14:35,86.58,0.33,7.7,11.02147265,11,888,296,17113.75
1/4/2025 14:55,86.92,0.33,9.8,14.02732883,14,1000,333.3333334,17447.08333
1/4/2025 15:15,87.25,0.33,9.3,13.31164879,13.5,1000,333.3333332,17780.41667
1/4/2025 15:35,87.58,0.33,10.3,14.74300887,14.5,1000,333.3333334,18113.75
1/4/2025 15:55,87.92,0.33,9.3,13.31164879,13.5,1000,333.3333334,18447.08333
1/4/2025 16:15,88.25,0.33,11.3,16.17436896,16,1000,333.3333334,18780.41667
1/4/2025 16:35,88.58,0.33,11.3,16.17436896,16,1000,333.3333332,19113.75
1/4/2025 16:55,88.92,0.33,12.9,18.46454509,18.5,1000,333.3333334,19447.08333
1/4/2025 17:15,89.25,0.33,10.8,15.45868892,15.5,1000,333.3333334,19780.41667
1/4/2025 17:35,89.58,0.33,12.4,17.74886505,17.5,1000,333.3333334,20113.75
1/4/2025 17:55,89.92,0.33,11.3,16.17436896,16,1000,333.3333334,20447.08333
1/4/2025 18:15,90.25,0.33,12.9,18.46454509,18.5,1000,333.3333332,20780.41667
1/4/2025 18:35,90.58,0.33,12.4,17.74886505,17.5,1000,333.3333334,21113.75
1/4/2025 18:55,90.92,0.33,10.3,14.74300887,14.5,1000,333.3333334,21447.08333
1/4/2025 19:15,91.25,0.33,10.3,14.74300887,14.5,1000,333.3333334,21780.41667
1/4/2025 19:35,91.58,0.33,10.8,15.45868892,15.5,1000,333.3333332,22113.75
1/4/2025 19:55,91.92,0.33,10.8,15.45868892,15.5,1000,333.3333334,22447.08333
1/4/2025 20:15,92.25,0.33,10.8,15.45868892,15.5,1000,333.3333334,22780.41667
1/4/2025 20:35,92.58,0.33,10.8,15.45868892,15.5,1000,333.3333334,23113.75
1/4/2025 20:55,92.92,0.33,11.3,16.17436896,16,1000,333.3333334,23447.08333
1/4/2025 21:15,93.25,0.33,10.3,14.74300887,14.5,1000,333.3333332,23780.41667
1/4/2025 21:35,93.58,0.33,10.8,15.45868892,15.5,1000,333.3333334,24113.75
1/4/2025 21:55,93.92,0.33,10.8,15.45868892,15.5,1000,333.3333334,24447.08333
1/4/2025 22:15,94.25,0.33,9.8,14.02732883,14,1000,333.3333334,24780.41667
1/4/2025 22:35,94.58,0.33,8.2,11.7371527,11.5,940,313.3333332,25093.75
1/4/2025 22:55,94.92,0.33,9.3,13.31164879,13.5,1000,333.3333334,25427.08333
1/4/2025 23:15,95.25,0.33,8.2,11.7371527,11.5,940,313.3333334,25740.41667
1/4/2025 23:35,95.58,0.33,8.2,11.7371527,11.5,940,313.3333334,26053.75
1/4/2025 23:55,95.92,0.33,7.7,11.02147265,11,888,296,26349.75
1/5/2025 0:15,96.25,0.33,10.8,15.45868892,15.5,1000,333.3333332,26683.08333
1/5/2025 0:35,96.58,0.33,8.2,11.7371527,11.5,940,313.3333334,26996.41667
1/5/2025 0:55,96.92,0.33,9.3,13.31164879,13.5,1000,333.3333334,27329.75
1/5/2025 1:15,97.25,0.33,8.2,11.7371527,11.5,940,313.3333334,27643.08333
1/5/2025 1:35,97.58,0.33,8.8,12.59596875,12.5,1000,333.3333332,27976.41667
1/5/2025 1:55,97.92,0.33,10.3,14.74300887,14.5,1000,333.3333334,28309.75
1/5/2025 2:15,98.25,0.33,11.3,16.17436896,16,1000,333.3333334,28643.08333
1/5/2025 2:35,98.58,0.33,11.3,16.17436896,16,1000,333.3333334,28976.41667
1/5/2025 2:55,98.92,0.33,11.3,16.17436896,16,1000,333.3333334,29309.75
1/5/2025 3:15,99.25,0.33,12.9,18.46454509,18.5,1000,333.3333332,29643.08333
1/5/2025 3:35,99.58,0.33,11.8,16.890049,17,1000,333.3333334,29976.41667
1/5/2025 3:55,99.92,0.33,11.3,16.17436896,16,1000,333.3333334,30309.75
1/5/2025 4:15,100.25,0.33,11.8,16.890049,17,1000,333.3333334,30643.08333
1/5/2025 4:35,100.58,0.33,13.4,19.18022514,19,1000,333.3333332,30976.41667
1/5/2025 4:55,100.92,0.33,12.9,18.46454509,18.5,1000,333.3333334,31309.75
1/5/2025 5:15,101.25,0.33,13.4,19.18022514,19,1000,333.3333334,31643.08333
1/5/2025 5:35,101.58,0.33,13.4,19.18022514,19,1000,333.3333334,31976.41667
1/5/2025 5:55,101.92,0.33,12.9,18.46454509,18.5,1000,333.3333334,32309.75
1/5/2025 6:15,102.25,0.33,12.4,17.74886505,17.5,1000,333.3333332,32643.08333
1/5/2025 6:35,102.58,0.33,11.3,16.17436896,16,1000,333.3333334,32976.41667
1/5/2025 6:55,102.92,0.33,11.3,16.17436896,16,1000,333.3333334,33309.75
1/5/2025 7:15,103.25,0.33,8.8,12.59596875,12.5,1000,333.3333334,33643.08333
1/5/2025 7:35,103.58,0.33,8.8,12.59596875,12.5,1000,333.3333332,33976.41667
1/5/2025 7:55,103.92,0.33,9.8,14.02732883,14,1000,333.3333334,34309.75
1/5/2025 8:10,104.17,0.25,9.3,13.31164879,13.5,1000,250.0000001,34559.75
1/5/2025 8:35,104.58,0.42,9.8,14.02732883,14,1000,416.6666666,34976.41667
1/5/2025 8:55,104.92,0.33,8.8,12.59596875,12.5,1000,333.3333334,35309.75
1/5/2025 9:15,105.25,0.33,9.3,13.31164879,13.5,1000,333.3333332,35643.08333
1/5/2025 9:35,105.58,0.33,7.7,11.02147265,11,888,296,35939.08333
1/5/2025 9:55,105.92,0.33,4.6,6.58425639,6.5,194,64.66666667,36003.75
1/5/2025 10:15,106.25,0.33,5.7,8.158752484,8,396,132,36135.75
1/5/2025 10:35,106.58,0.33,3.6,5.152896306,5,54,17.99999999,36153.75
1/5/2025 10:55,106.92,0.33,5.1,7.299936433,7.5,321,107,36260.75
1/5/2025 11:15,107.25,0.33,4.6,6.58425639,6.5,194,64.66666667,36325.41667
1/5/2025 11:35,107.58,0.33,5.1,7.299936433,7.5,321,107,36432.41667
1/5/2025 11:55,107.92,0.33,6.2,8.874432526,9,564,188,36620.41667
1/5/2025 12:15,108.25,0.33,5.1,7.299936433,7.5,321,107,36727.41667
1/5/2025 12:35,108.58,0.33,6.2,8.874432526,9,564,188,36915.41667
1/5/2025 12:55,108.92,0.33,5.1,7.299936433,7.5,321,107,37022.41667
1/5/2025 13:15,109.25,0.33,8.2,11.7371527,11.5,940,313.3333334,37335.75
1/5/2025 13:35,109.58,0.33,6.7,9.590112569,9.5,653,217.6666666,37553.41667
1/5/2025 13:55,109.92,0.33,6.7,9.590112569,9.5,653,217.6666667,37771.08333
1/5/2025 14:15,110.25,0.33,5.7,8.158752484,8,396,132,37903.08333
1/5/2025 14:35,110.58,0.33,4.1,5.868576348,6,140,46.66666667,37949.75
1/5/2025 14:55,110.92,0.33,5.1,7.299936433,7.5,321,107,38056.75
1/5/2025 15:15,111.25,0.33,6.2,8.874432526,9,564,187.9999999,38244.75
1/5/2025 15:35,111.58,0.33,9.3,13.31164879,13.5,1000,333.3333334,38578.08333
1/5/2025 15:55,111.92,0.33,9.8,14.02732883,14,1000,333.3333334,38911.41667
1/5/2025 16:15,112.25,0.33,8.8,12.59596875,12.5,1000,333.3333334,39244.75
1/5/2025 16:35,112.58,0.33,7.7,11.02147265,11,888,295.9999999,39540.75
1/5/2025 16:55,112.92,0.33,9.8,14.02732883,14,1000,333.3333334,39874.08333
1/5/2025 17:15,113.25,0.33,8.2,11.7371527,11.5,940,313.3333334,40187.41667
1/5/2025 17:35,113.58,0.33,7.7,11.02147265,11,888,296,40483.41667
1/5/2025 17:55,113.92,0.33,8.2,11.7371527,11.5,940,313.3333334,40796.75
1/5/2025 18:15,114.25,0.33,8.2,11.7371527,11.5,940,313.3333332,41110.08333
1/5/2025 18:35,114.58,0.33,7.2,10.30579261,10.5,821,273.6666667,41383.75
1/5/2025 18:55,114.92,0.33,8.2,11.7371527,11.5,940,313.3333334,41697.08333
1/5/2025 19:15,115.25,0.33,6.2,8.874432526,9,564,188,41885.08333
1/5/2025 19:35,115.58,0.33,7.2,10.30579261,10.5,821,273.6666666,42158.75
1/5/2025 19:55,115.92,0.33,5.1,7.299936433,7.5,321,107,42265.75
1/5/2025 20:15,116.25,0.33,7.7,11.02147265,11,888,296,42561.75
1/5/2025 20:35,116.58,0.33,6.7,9.590112569,9.5,653,217.6666667,42779.41667
1/5/2025 20:55,116.92,0.33,7.2,10.30579261,10.5,821,273.6666667,43053.08333
1/5/2025 21:15,117.25,0.33,7.7,11.02147265,11,888,295.9999999,43349.08333
